"","station_nbr","date","tmax","tmin","tavg","depart","dewpoint","wetbulb","heat","cool","sunrise","sunset","snowfall","preciptotal","stnpressure","sealevel","resultspeed","resultdir","avgspeed","TS","GR","RA","DZ","SN","SG","GS","PL","FG+","FG","BR","UP","HZ","FU","DU","SS","SQ","FZ","MI","PR","BC","BL","VC","year","quarter","weekday","daytime"
"13204",7,2013-10-31,"68","45","57","M","46","53","8"," 0","-","-","M","0.20","28.36","29.70"," 7.0","27","12.0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",NA
"13205",8,2013-10-31,"84","56","M","M","M","M","M","M","-","-","M","0.27","29.46","M","M","M","6.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",NA
"13206",9,2013-10-31,"50","41","46","M","40","42","19"," 0","-","-","M","0.01","28.71","29.51"," 8.5","28","9.5",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",NA
"13207",10,2013-10-31,"84","70","77","M","66","70","0","12","400","1061","M","  T","30.06","30.08"," 4.6","16","6.2",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"2013","Q4","Thursday",661
"13208",11,2013-10-31,"84","60","72"," 7","65","68","0"," 7","400","1060","0.0","  T","30.06","30.08"," 5.2","15","5.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",660
"13209",12,2013-10-31,"84","65","75","M","65","69","0","10","-","-","0.0","0.00","30.05","30.08"," 5.3","16","5.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",NA
"13210",13,2013-10-31,"52","28","40","M","21","32","25"," 0","-","-","M","0.00","24.08","29.86"," 7.4","29","9.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",NA
"13211",14,2013-10-31,"69","47","58"," 2","47","54","7"," 0","411","1057","0.0","0.23","28.36","29.71"," 8.3","28","13.8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",646
"13212",15,2013-10-31,"58","25","42","-1","40","41","23"," 0","379","1000","0.0","0.12","29.71","30.05"," 3.6","16","3.6",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",621
"13213",16,2013-10-31,"64","30","47","M","46","48","18"," 0","-","-","M","0.16","29.98","30.05"," 5.4","19","5.7",0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,"2013","Q4","Thursday",NA
"13214",17,2013-10-31,"71","48","60","M","54","58","5"," 0","-","-","0.0","0.29","29.02","29.70"," 2.9","23","5.0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",NA
"13215",18,2013-10-31,"76","55","66"," 4","51","60","0"," 1","404","1058","0.0","0.01","29.27","29.78"," 6.1","28","9.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",654
"13216",19,2013-10-31,"63","46","55","10","55","56","10"," 0","384","1006","0.0","0.95","28.64","29.43"," 7.2","23","10.2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",622
"13217",20,2013-10-31,"76","52","64","M","52","59","1"," 0","-","-","0.0","0.01","29.08","29.78"," 7.3","28","10.0",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Thursday",NA
"13218",1,2013-11-01,"72","56","64","M","54","59","1"," 0","-","-","M","  T","29.40","29.56","14.3","21","14.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13219",2,2013-11-01,"65","53","59","15","54","56","6"," 0","380","1002","0.0","0.15","28.52","29.58","19.7","22","20.6",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",622
"13220",3,2013-11-01,"71","43","57"," 1","39","48","8"," 0","406","1048","0.0","0.00","29.21","29.89"," 6.9","30","7.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",642
"13221",4,2013-11-01,"84","51","68"," 2","45","55","0"," 3","405","1064","0.0","0.00","29.24","29.91"," 2.3","30","4.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",659
"13222",5,2013-11-01,"M","M","M","M","56","M","M","M","377","999","M","M","M","29.61","22.7","21","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",622
"13223",6,2013-11-01,"85","46","66"," 2","47","56","0"," 1","405","1064","0.0","0.00","29.41","29.91"," 4.1","28","7.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",659
"13224",7,2013-11-01,"70","42","56","M","38","47","9"," 0","-","-","0.0","0.00","28.60","29.95"," 6.4","32","8.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13225",8,2013-11-01,"84","53","69","M","55","60","0"," 4","-","-","M","0.00","29.55","M"," 1.5","27","3.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13226",9,2013-11-01,"60","39","50","M","34","41","15"," 0","-","-","M","0.00","28.94","29.66"," 8.6","31","9.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13227",10,2013-11-01,"85","72","79","M","68","71","0","14","401","1060","M","0.02","29.88","29.89","11.7","20","12.3",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",659
"13228",11,2013-11-01,"82","68","75","10","68","71","0","10","401","1059","0.0","  T","29.86","29.88"," 10.0","20","10.4",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",658
"13229",12,2013-11-01,"85","70","78","M","67","71","0","13","-","-","0.0","0.01","29.86","29.90"," 9.8","21","10.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13230",13,2013-11-01,"49","30","40","M","24","33","25"," 0","-","-","M","0.00","24.32","30.13"," 1.9","36","7.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13231",14,2013-11-01,"71","42","57"," 2","39","48","8"," 0","412","1056","0.0","0.00","28.59","29.94"," 7.7","33","8.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",644
"13232",15,2013-11-01,"68","43","56","13","54","56","9"," 0","381","998","0.0","0.24","29.15","29.51"," 8.9","20","10.1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",617
"13233",16,2013-11-01,"72","57","65","M","56","60","0"," 0","-","-","M","0.04","29.44","29.54","15.5","22","16.0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13234",17,2013-11-01,"71","41","56","M","42","49","9"," 0","-","-","0.0","0.00","29.26","29.93"," 0.9","31","2.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13235",18,2013-11-01,"77","50","64"," 2","45","54","1"," 0","405","1057","0.0","0.00","29.41","29.90"," 0.8","12","6.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",652
"13236",19,2013-11-01,"48","44","46"," 1","40","43","19"," 0","386","1004","0.0","0.06","28.87","29.58","10.5","27","10.4",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",618
"13237",20,2013-11-01,"76","51","64","M","45","54","1"," 0","-","-","0.0","0.00","29.21","29.89"," 0.5","27","7.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Friday",NA
"13238",1,2013-11-02,"67","47","57","M","41","49","8"," 0","-","-","M","  T","29.49","29.67"," 2.5","25","3.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13239",2,2013-11-02,"62","43","53"," 9","40","46","12"," 0","382","1000","0.0","  T","28.58","29.67"," 5.0","27","6.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",618
"13240",3,2013-11-02,"62","41","52","-3","33","43","13"," 0","407","1047","0.0","0.00","29.48","30.19"," 8.0","33","9.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",640
"13241",4,2013-11-02,"75","49","62","-4","38","51","3"," 0","406","1063","0.0","0.00","29.52","30.20"," 5.0","36","5.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",657
"13242",5,2013-11-02,"M","M","M","M","42","M","M","M","378","997","M","M","M","29.68"," 3.6","26","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",619
"13243",6,2013-11-02,"74","47","61","-3","42","51","4"," 0","406","1063","0.0","0.00","29.68","30.20"," 6.0","35","6.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",657
"13244",7,2013-11-02,"63","42","53","M","30","42","12"," 0","-","-","0.0","0.00","28.84","30.22"," 5.5","34","8.9",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13245",8,2013-11-02,"74","51","63","M","48","55","2"," 0","-","-","M","0.00","29.83","M"," 5.3","35","5.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13246",9,2013-11-02,"58","33","46","M","30","38","19"," 0","-","-","M","0.00","29.29","30.02"," 5.2","32","6.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13247",10,2013-11-02,"76","60","68","M","60","64","0"," 3","402","1059","M","1.75","29.85","29.88"," 5.6","29","7.2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",657
"13248",11,2013-11-02,"74","52","63","-2","60","62","2"," 0","402","1059","0.0","0.37","29.83","29.88"," 3.3","30","4.7",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",657
"13249",12,2013-11-02,"77","55","66","M","61","63","0"," 1","-","-","0.0","1.68","29.83","29.89"," 3.7","30","4.7",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13250",13,2013-11-02,"70","23","47","M","18","35","18"," 0","-","-","M","0.00","24.19","30.01"," 4.7","17","6.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13251",14,2013-11-02,"65","40","53","-2","33","43","12"," 0","413","1055","0.0","0.00","28.83","30.21"," 5.8","35","8.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",642
"13252",15,2013-11-02,"66","34","50"," 8","40","45","15"," 0","382","997","0.0","0.03","29.28","29.67"," 2.1","30","2.7",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",615
"13253",16,2013-11-02,"67","46","57","M","44","49","8"," 0","-","-","M","0.07","29.52","29.64"," 1.6","30","3.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13254",17,2013-11-02,"64","38","51","M","35","44","14"," 0","-","-","0.0","0.00","29.54","30.22"," 1.8","34","3.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13255",18,2013-11-02,"69","49","59","-2","37","48","6"," 0","406","1056","0.0","0.00","29.70","30.20"," 6.9","35","7.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",650
"13256",19,2013-11-02,"48","39","44"," 0","37","41","21"," 0","387","1003","0.0","  T","29.26","29.95"," 6.6","35","7.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",616
"13257",20,2013-11-02,"68","46","57","M","37","47","8"," 0","-","-","0.0","0.00","29.50","30.20"," 7.4","34","8.0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Saturday",NA
"13258",1,2013-11-03,"50","31","41","M","25","35","24"," 0","-","-","M","  T","29.91","30.14"," 6.7","33","7.3",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13259",2,2013-11-03,"46","29","38","-6","23","32","27"," 0","383","999","0.0","0.00","28.94","30.12"," 9.7","35","10.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",616
"13260",3,2013-11-03,"62","39","51","-4","36","45","14"," 0","408","1046","0.0","0.00","29.33","30.08","13.1","16","13.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",638
"13261",4,2013-11-03,"69","46","58","-8","41","50","7"," 0","407","1062","0.0","0.00","29.41","30.13"," 2.6","14","3.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",655
"13262",5,2013-11-03,"M","M","M","M","29","M","M","M","380","996","M","M","M","30.12"," 9.1","34","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",616
"13263",6,2013-11-03,"70","37","54","-9","43","50","11"," 0","406","1062","0.0","0.00","29.57","30.12"," 4.6","15","4.9",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"2013","Q4","Sunday",656
"13264",7,2013-11-03,"62","44","53","M","33","44","12"," 0","-","-","0.0","0.00","28.61","30.02","19.6","16","19.8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13265",8,2013-11-03,"73","46","60","M","50","55","5"," 0","-","-","M","0.01","29.78","M"," 3.6","15","3.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13266",9,2013-11-03,"55","35","45","M","31","39","20"," 0","-","-","M","0.00","29.23","30.01","15.7","15","15.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13267",10,2013-11-03,"72","56","64","M","48","55","1"," 0","402","1058","M","0.00","30.06","30.11","12.9","01","14.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",656
"13268",11,2013-11-03,"70","49","60","-4","48","53","5"," 0","403","1058","0.0","0.00","30.05","30.12"," 7.8","01","8.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",655
"13269",12,2013-11-03,"72","53","63","M","47","55","2"," 0","-","-","0.0","0.00","30.04","30.11"," 8.4","02","9.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13270",13,2013-11-03,"66","34","50","M","15","37","15"," 0","-","-","M","0.00","23.93","29.57"," 1.8","21","11.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13271",14,2013-11-03,"61","39","50","-5","36","45","15"," 0","414","1054","0.0","0.00","28.62","30.03","15.9","16","16.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",640
"13272",15,2013-11-03,"44","22","33","-9","21","31","32"," 0","383","996","0.0","0.00","29.69","30.15"," 8.7","33","8.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",613
"13273",16,2013-11-03,"51","30","41","M","30","37","24"," 0","-","-","M","0.04","29.91","30.10"," 8.4","34","8.9",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13274",17,2013-11-03,"64","36","50","M","38","46","15"," 0","-","-","0.0","0.00","29.39","30.10"," 8.3","17","8.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13275",18,2013-11-03,"68","47","58","-3","39","49","7"," 0","407","1055","0.0","0.00","29.57","30.11","11.0","16","11.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",648
"13276",19,2013-11-03,"51","32","42","-2","37","41","23"," 0","388","1002","0.0","0.00","29.51","30.25"," 6.3","15","8.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",614
"13277",20,2013-11-03,"68","43","56","M","40","48","9"," 0","-","-","0.0","0.00","29.37","30.10"," 8.7","15","8.8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Sunday",NA
"13278",1,2013-11-04,"43","25","34","M","15","28","31"," 0","-","-","M","0.00","30.44","30.64"," 3.4","02","4.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13279",2,2013-11-04,"39","27","33","-11","13","26","32"," 0","384","998","0.0","0.00","29.44","30.61"," 4.0","03","6.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",614
"13280",3,2013-11-04,"65","52","59"," 5","47","52","6"," 0","409","1045","0.0","  T","29.31","30.03","13.5","16","14.0",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",636
"13281",4,2013-11-04,"67","60","64","-1","58","60","1"," 0","408","1062","0.0","0.04","29.31","30.02"," 1.4","14","2.4",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",654
"13282",5,2013-11-04,"M","M","M","M","18","M","M","M","381","995","M","M","M","30.62"," 5.2","01","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",614
"13283",6,2013-11-04,"69","59","64"," 1","59","60","1"," 0","407","1061","0.0","0.03","29.47","30.02"," 2.1","12","3.1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",654
"13284",7,2013-11-04,"65","51","58","M","48","53","7"," 0","-","-","0.0","  T","28.60","29.97","17.1","17","17.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13285",8,2013-11-04,"74","60","67","M","63","64","0"," 2","-","-","M","0.00","29.66","M"," 4.3","13","4.7",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13286",9,2013-11-04,"49","33","41","M","37","41","24"," 0","-","-","M","0.12","29.21","29.96"," 7.7","17","10.1",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13287",10,2013-11-04,"74","58","66","M","57","60","0"," 1","403","1057","M","0.11","30.20","30.23","16.1","02","17.5",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",654
"13288",11,2013-11-04,"74","51","63","-1","55","58","2"," 0","404","1057","0.0","0.16","30.21","30.25","13.7","03","14.4",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",653
"13289",12,2013-11-04,"75","58","67","M","56","61","0"," 2","-","-","0.0","0.02","30.19","30.24","12.1","04","13.2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13290",13,2013-11-04,"44","26","35","M","21","29","30"," 0","-","-","M","  T","24.14","29.95"," 7.4","14","9.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13291",14,2013-11-04,"65","51","58"," 4","50","53","7"," 0","415","1053","0.0","0.03","28.59","29.97","15.2","17","15.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",638
"13292",15,2013-11-04,"42","16","29","-13","15","24","36"," 0","384","994","0.0","0.00","30.21","30.63"," 0.8","32","1.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",610
"13293",16,2013-11-04,"42","22","32","M","18","27","33"," 0","-","-","M","0.00","30.46","30.60"," 4.2","01","5.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13294",17,2013-11-04,"67","53","60","M","50","54","5"," 0","-","-","0.0","  T","29.36","30.06","11.0","17","11.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13295",18,2013-11-04,"62","56","59","-2","53","56","6"," 0","408","1054","0.0","0.53","29.53","30.06","10.8","14","11.3",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",646
"13296",19,2013-11-04,"54","46","50"," 7","40","45","15"," 0","390","1000","0.0","0.00","29.41","30.18","13.9","17","14.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",610
"13297",20,2013-11-04,"61","53","57","M","53","55","8"," 0","-","-","0.0","0.69","29.33","30.05"," 8.2","13","8.6",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Monday",NA
"13298",1,2013-11-05,"51","25","38","M","25","34","27"," 0","-","-","M","0.00","30.50","30.65"," 1.0","20","1.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",NA
"13299",2,2013-11-05,"48","27","38","-5","26","33","27"," 0","385","997","0.0","0.00","29.50","30.63"," 4.4","21","5.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",612
"13300",3,2013-11-05,"65","56","61"," 7","56","57","4"," 0","410","1044","0.0","1.00","29.25","29.98","11.8","16","13.2",0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",634
"13301",4,2013-11-05,"80","66","73"," 8","66","68","0"," 8","408","1061","0.0","0.01","29.28","29.97"," 4.0","15","6.0",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",653
"13302",5,2013-11-05,"M","M","M","M","25","M","M","M","382","994","M","M","M","30.65"," 2.4","22","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",612
"13303",6,2013-11-05,"81","65","73","11","67","68","0"," 8","408","1061","0.0","0.01","29.44","29.96"," 5.8","15","5.9",0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",653
"13304",7,2013-11-05,"66","46","56","M","56","58","9"," 0","-","-","0.0","0.50","28.59","29.94","11.2","17","16.1",0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",NA
"13305",8,2013-11-05,"78","69","74","M","68","70","0"," 9","-","-","M","0.01","29.62","M"," 6.3","14","6.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",NA
"13306",9,2013-11-05,"46","28","37","M","30","M","28"," 0","-","-","M","0.14","29.38","30.16"," 4.1","36","4.3",0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",NA
"13307",10,2013-11-05,"72","64","68","M","64","65","0"," 3","404","1057","M","0.02","30.20","30.22","18.3","02","18.6",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",653
"13308",11,2013-11-05,"70","58","64"," 0","61","62","1"," 0","404","1056","0.0","0.18","30.22","30.25","13.9","03","14.2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",652
"13309",12,2013-11-05,"72","65","69","M","64","66","0"," 4","-","-","0.0","0.13","30.19","30.23","13.3","03","13.5",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",NA
"13310",13,2013-11-05,"40","17","29","M","14","25","36"," 0","-","-","M","0.00","24.24","30.10"," 3.8","36","8.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",NA
"13311",14,2013-11-05,"66","47","57"," 4","57","58","8"," 0","416","1052","0.0","0.40","28.58","29.94"," 9.9","17","15.5",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",636
"13312",15,2013-11-05,"48","19","34","-7","23","28","31"," 0","386","993","0.0","0.00","30.26","30.63"," 0.9","17","1.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",607
"13313",16,2013-11-05,"47","38","M","M","27","33","M","M","-","-","M","0.00","M","M"," 1.1","18","M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",NA
"13314",17,2013-11-05,"68","57","63","M","58","59","2"," 0","-","-","0.0","0.70","29.31","30.01"," 8.1","17","8.6",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"2013","Q4","Tuesday",NA
